person_id,gr9_fall_math,gr9_fall_sci,gr9_fall_eng,gr9_fall_hist,gr9_spring_math,gr9_spring_sci,gr9_spring_eng,gr9_spring_hist,gr10_fall_math,gr10_fall_sci,gr10_fall_eng,gr10_fall_hist,gr10_spring_math,gr10_spring_sci,gr10_spring_eng,gr10_spring_hist,gpa9,gpa10
3392,NA,4,NA,NA,1,NA,NA,NA,1,4,4,1,NA,0,NA,4,2.5,2.3333333333333335
3393,1,4,1,NA,1,4,NA,NA,1,4,4,NA,NA,1,2,0,2.2,2
3394,4,NA,4,4,1,NA,NA,4,NA,4,1,4,4,0,4,4,3.4,3
3395,1,4,1,1,1,NA,NA,1,1,4,NA,NA,NA,4,4,0,1.5,2.6
3396,NA,NA,4,NA,1,1,NA,4,1,0,4,4,1,NA,4,4,2.5,2.5714285714285716
3398,4,1,NA,4,2,0,1,4,4,4,1,0,4,4,1,4,2.2857142857142856,2.75
3401,NA,NA,4,1,4,4,1,2,4,4,1,NA,1,4,4,1,2.6666666666666665,2.7142857142857144
3402,NA,1,1,0,NA,4,4,1,4,1,2,4,NA,0,0,4,1.8333333333333333,2.142857142857143
3404,4,1,4,1,4,4,NA,4,4,1,1,0,4,1,4,0,3.142857142857143,1.875
3405,4,0,1,4,1,4,1,1,1,NA,NA,4,4,4,0,1,2,2.3333333333333335
3406,4,1,NA,NA,1,NA,4,NA,1,1,0,1,4,4,4,NA,2.5,2.142857142857143
3407,NA,NA,NA,4,4,4,1,1,4,1,4,4,4,1,4,1,2.8,2.875
3408,NA,0,NA,NA,NA,NA,4,4,4,4,4,NA,1,4,1,4,2.6666666666666665,3.142857142857143
3409,NA,4,4,4,4,1,NA,1,NA,NA,4,1,4,1,NA,4,3,2.8
3410,2,0,4,NA,4,1,4,4,NA,NA,1,1,0,NA,NA,1,2.7142857142857144,0.75
3412,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3.25,3.625
3413,4,NA,2,0,NA,0,4,1,NA,4,4,1,NA,4,4,4,1.8333333333333333,3.5
3416,4,4,4,4,1,NA,NA,1,1,1,4,4,4,4,4,1,3,2.875
3417,NA,4,4,1,4,NA,4,1,4,4,1,4,NA,1,1,NA,3,2.5
3419,NA,NA,NA,4,NA,4,4,4,4,NA,4,4,4,1,4,1,4,3.142857142857143
3420,4,4,4,2,0,4,1,4,NA,2,4,1,4,NA,4,1,2.875,2.6666666666666665
3424,NA,4,1,4,4,1,NA,4,4,1,4,4,4,NA,1,1,3,2.7142857142857144
3426,4,NA,1,4,4,0,NA,NA,4,4,4,1,0,4,NA,4,2.6,3
3427,4,4,4,4,4,4,4,NA,NA,4,1,NA,NA,1,1,NA,4,1.75
3428,1,NA,4,4,1,NA,1,4,NA,4,1,4,4,NA,4,4,2.5,3.5
3432,4,4,1,4,1,NA,4,NA,NA,4,0,4,4,4,1,4,3,3
3433,1,1,2,1,1,4,4,0,NA,NA,1,4,NA,4,4,1,1.75,2.8
3435,4,4,NA,1,0,NA,4,NA,1,4,NA,4,NA,NA,1,2,2.6,2.4
3436,0,4,1,NA,4,NA,1,4,1,4,NA,NA,4,4,4,1,2.3333333333333335,3
3437,NA,1,1,1,1,4,NA,4,4,4,4,NA,1,4,1,4,2,3.142857142857143
3438,4,4,4,NA,4,4,1,4,NA,4,4,4,1,NA,NA,4,3.5714285714285716,3.4
3440,4,4,4,2,4,4,NA,4,4,4,1,4,NA,4,NA,4,3.7142857142857144,3.5
3441,1,1,0,4,NA,4,NA,4,NA,NA,4,4,4,1,4,NA,2.3333333333333335,3.4
3442,4,1,NA,4,NA,4,4,1,1,NA,1,4,1,4,NA,1,3,2
3443,4,4,1,0,4,1,2,4,4,NA,4,NA,4,4,NA,4,2.5,4
3445,0,4,NA,1,0,1,1,4,1,NA,4,4,1,1,NA,NA,1.5714285714285714,2.2
3447,1,1,4,4,NA,4,NA,4,4,4,1,1,1,4,4,4,3,2.875
3448,1,4,0,1,NA,1,4,4,NA,NA,4,1,4,1,4,4,2.142857142857143,3
3450,4,4,4,1,2,4,4,4,NA,4,1,NA,0,1,4,4,3.375,2.3333333333333335
3451,1,4,4,4,0,NA,4,0,4,1,1,4,4,4,NA,1,2.4285714285714284,2.7142857142857144
3453,1,4,4,4,4,4,2,0,4,0,NA,1,4,NA,0,0,2.875,1.5
3454,1,NA,4,2,4,4,4,4,NA,4,2,1,4,4,4,1,3.2857142857142856,2.857142857142857
3455,2,4,1,1,4,4,1,1,4,1,0,4,1,4,1,4,2.25,2.375
3456,4,0,NA,0,4,NA,1,0,4,4,4,4,1,4,4,1,1.5,3.25
3457,NA,4,4,4,1,4,1,4,1,NA,NA,4,1,NA,4,4,3.142857142857143,2.8
3458,4,NA,0,0,1,1,4,2,4,NA,NA,NA,4,1,1,4,1.7142857142857142,2.8
3461,NA,0,1,0,1,NA,1,1,NA,NA,4,1,4,4,4,4,0.6666666666666666,3.5
3462,1,4,1,NA,0,1,4,4,4,NA,1,1,4,NA,4,1,2.142857142857143,2.5
3463,NA,4,4,4,4,0,4,NA,4,4,4,4,NA,4,0,2,3.3333333333333335,3.142857142857143
3464,NA,NA,4,4,4,4,4,4,1,4,4,4,4,4,1,1,4,2.875
3465,1,1,2,4,1,4,4,4,1,4,4,0,4,0,4,0,2.625,2.125
3468,4,4,4,0,1,1,4,NA,4,4,1,NA,4,4,NA,4,2.5714285714285716,3.5
3471,NA,NA,1,NA,4,NA,1,4,4,4,NA,NA,4,4,4,4,2.5,4
3472,4,4,NA,4,4,1,1,4,1,NA,NA,4,4,1,4,4,3.142857142857143,3
3473,1,4,0,1,NA,0,0,1,1,1,4,4,NA,1,4,4,1,2.7142857142857144
3478,NA,4,NA,4,1,1,NA,1,4,1,4,4,4,4,NA,NA,2.2,3.5
3479,4,0,4,1,NA,NA,1,4,4,4,4,NA,1,4,4,4,2.3333333333333335,3.5714285714285716
3480,4,4,NA,4,1,NA,0,4,4,4,4,4,NA,1,4,4,2.8333333333333335,3.5714285714285716
3482,4,0,4,1,4,0,0,NA,4,1,4,NA,4,0,1,4,1.8571428571428572,2.5714285714285716
3483,1,1,0,1,4,1,1,1,1,NA,1,4,4,4,4,4,1.25,3.142857142857143
3485,2,4,1,1,4,NA,4,4,1,1,4,4,NA,1,0,4,2.857142857142857,2.142857142857143
3486,1,4,4,4,4,4,1,1,0,4,4,4,NA,NA,1,0,2.875,2.1666666666666665
3487,NA,NA,NA,4,0,4,NA,4,4,4,NA,NA,4,4,1,NA,3,3.4
3488,4,4,1,4,NA,NA,2,1,1,4,1,NA,4,4,4,4,2.6666666666666665,3.142857142857143
3489,1,1,1,4,1,1,4,1,4,0,1,4,NA,2,2,4,1.75,2.4285714285714284
3491,1,4,1,NA,4,1,1,0,NA,1,4,4,4,4,NA,4,1.7142857142857142,3.5
3492,NA,NA,NA,1,1,4,NA,4,4,4,4,4,NA,NA,4,4,2.5,4
3493,1,1,1,NA,1,NA,NA,4,NA,4,1,4,4,1,4,1,1.6,2.7142857142857144
3495,1,4,NA,4,NA,4,NA,4,4,4,2,1,4,2,1,1,3.4,2.375
3496,0,NA,NA,4,4,0,NA,1,4,4,4,4,NA,4,4,NA,1.8,4
3499,4,NA,4,4,NA,4,4,1,4,4,4,4,0,NA,NA,4,3.5,3.3333333333333335
3500,1,4,1,NA,4,4,4,1,0,2,4,4,4,4,NA,4,2.7142857142857144,3.142857142857143
3502,NA,0,4,4,NA,1,NA,1,4,0,NA,4,1,4,1,NA,2,2.3333333333333335
3503,NA,4,4,NA,1,4,1,1,4,4,4,1,2,NA,4,4,2.5,3.2857142857142856
3504,4,NA,4,1,4,4,1,1,1,0,NA,NA,0,4,1,2,2.7142857142857144,1.3333333333333333
3505,1,4,4,1,1,0,1,0,4,0,4,4,1,NA,0,1,1.5,2
3507,NA,4,4,NA,NA,4,4,4,NA,4,4,1,NA,4,4,0,4,2.8333333333333335
3508,4,1,4,1,NA,1,1,4,2,4,NA,1,1,1,4,1,2.2857142857142856,2
3509,0,4,4,4,1,1,NA,NA,1,NA,NA,4,4,NA,1,4,2.3333333333333335,2.8
3511,1,NA,4,1,1,4,4,0,1,2,4,NA,4,1,0,1,2.142857142857143,1.8571428571428572
3512,0,0,2,4,1,1,4,1,NA,4,4,1,1,4,4,NA,1.625,3
3514,1,2,2,1,4,NA,4,4,NA,0,4,4,1,4,4,4,2.5714285714285716,3
3515,4,4,1,1,4,4,4,NA,NA,1,4,4,0,4,1,NA,3.142857142857143,2.3333333333333335
3516,4,4,NA,1,1,NA,4,4,1,0,0,NA,0,4,4,1,3,1.4285714285714286
3517,1,1,4,1,4,4,4,NA,NA,4,0,1,4,4,1,NA,2.7142857142857144,2.3333333333333335
3518,1,4,1,NA,NA,NA,1,4,1,NA,0,NA,4,1,1,4,2.2,1.8333333333333333
3519,4,NA,4,0,NA,4,1,1,NA,4,4,4,0,4,4,1,2.3333333333333335,3
3522,1,0,1,2,NA,0,4,4,4,0,NA,NA,4,1,4,4,1.7142857142857142,2.8333333333333335
3523,4,4,4,4,4,0,4,4,4,4,0,4,1,4,1,0,3.5,2.25
3524,4,NA,0,1,0,1,4,4,1,NA,4,NA,4,2,1,2,2,2.3333333333333335
3527,NA,1,4,4,4,4,4,4,NA,1,4,4,NA,NA,4,1,3.5714285714285716,2.8
3528,1,NA,NA,0,4,4,4,4,1,1,4,4,1,4,1,1,2.8333333333333335,2.125
3531,NA,4,4,4,4,4,NA,1,4,4,4,1,NA,4,NA,4,3.5,3.5
3532,4,0,NA,4,4,4,1,4,4,4,1,0,1,4,4,4,3,2.75
3533,4,0,NA,1,4,4,1,4,NA,0,4,NA,NA,1,4,4,2.5714285714285716,2.6
3534,1,4,4,4,NA,4,NA,4,4,NA,4,4,NA,1,NA,1,3.5,2.8
3537,0,NA,4,4,4,NA,1,0,0,NA,4,1,NA,4,1,1,2.1666666666666665,1.8333333333333333
3538,4,1,1,NA,4,4,1,4,4,4,4,4,4,4,0,NA,2.7142857142857144,3.4285714285714284
3539,NA,0,4,NA,1,4,4,4,0,0,4,4,2,0,4,4,2.8333333333333335,2.25
3540,0,4,4,NA,1,4,4,4,4,1,4,NA,4,0,4,1,3,2.5714285714285716
3542,4,4,1,4,NA,4,NA,4,0,4,1,4,1,NA,1,1,3.5,1.7142857142857142
3543,1,1,4,4,NA,4,1,NA,1,1,4,4,1,4,NA,1,2.5,2.2857142857142856
3544,1,1,1,4,4,1,4,1,NA,4,NA,1,NA,NA,1,4,2.125,2.5
3546,4,4,0,4,4,4,4,1,NA,1,4,4,1,1,0,0,3.125,1.5714285714285714
3547,0,1,4,4,0,0,NA,4,1,1,4,4,NA,4,1,4,1.8571428571428572,2.7142857142857144
3548,1,NA,4,4,4,NA,4,4,0,NA,4,4,NA,4,4,4,3.5,3.3333333333333335
3551,1,NA,1,4,1,2,4,1,0,0,4,4,NA,4,4,4,2,2.857142857142857
3554,4,4,4,4,4,NA,4,NA,4,4,4,4,2,1,0,1,4,2.5
3557,NA,4,NA,1,4,1,4,4,4,1,4,1,4,4,1,NA,3,2.7142857142857144
3558,4,1,4,1,1,4,NA,NA,4,4,1,1,4,1,1,NA,2.5,2.2857142857142856
3559,4,1,4,4,1,1,1,0,4,NA,1,1,4,1,4,1,2,2.2857142857142856
3560,1,1,4,4,4,4,1,NA,4,NA,1,NA,1,0,1,0,2.7142857142857144,1.1666666666666667
3561,4,4,4,2,4,4,NA,1,NA,4,4,4,NA,4,NA,4,3.2857142857142856,4
3562,4,4,NA,1,1,0,4,NA,4,1,1,4,4,4,1,4,2.3333333333333335,2.875
3565,4,4,4,1,4,4,1,1,NA,4,1,NA,4,1,NA,1,2.875,2.2
3568,4,4,4,0,NA,1,4,0,4,1,1,0,1,4,0,1,2.4285714285714284,1.5
3570,NA,4,4,0,NA,4,NA,4,1,1,4,4,1,NA,4,4,3.2,2.7142857142857144
3571,4,NA,4,NA,NA,1,4,1,2,4,4,NA,4,4,4,4,2.8,3.7142857142857144
3572,1,4,1,4,1,0,1,1,1,1,0,4,1,4,4,4,1.625,2.375
3579,0,1,4,4,4,4,4,4,1,1,1,4,4,4,1,0,3.125,2
3581,4,1,4,4,4,4,1,4,0,4,4,1,NA,NA,4,NA,3.25,2.6
3583,4,4,1,4,1,1,4,1,NA,NA,4,4,4,4,4,4,2.5,4
3584,1,4,4,NA,1,NA,NA,4,0,4,1,4,NA,1,1,4,2.8,2.142857142857143
3586,0,4,NA,4,NA,NA,4,NA,4,1,4,4,NA,NA,1,1,3,2.5
3588,4,NA,4,1,1,NA,4,4,4,NA,1,1,4,1,4,4,3,2.7142857142857144
3590,NA,1,1,4,4,4,NA,4,NA,1,1,4,1,NA,NA,NA,3,1.75
3591,4,4,4,4,4,4,4,4,0,4,4,NA,NA,NA,1,1,4,2
3592,1,4,1,1,NA,1,NA,4,4,NA,NA,1,1,0,4,4,2,2.3333333333333335
3593,4,NA,4,4,1,4,1,1,4,NA,4,4,NA,NA,1,4,2.7142857142857144,3.4
3594,4,4,4,4,4,4,4,0,4,4,4,1,1,1,4,4,3.5,2.875
3595,4,4,NA,4,4,0,4,1,0,4,1,4,1,4,4,NA,3,2.5714285714285716
3596,4,0,4,4,NA,4,0,4,2,4,4,NA,4,4,NA,1,2.857142857142857,3.1666666666666665
3597,1,NA,4,4,1,4,0,0,4,1,1,4,1,4,0,4,2,2.375
3598,NA,0,4,NA,1,NA,4,4,4,4,0,4,4,4,4,4,2.6,3.5
3600,4,4,4,NA,4,4,NA,1,1,4,NA,4,4,4,4,0,3.5,3
3601,1,4,NA,NA,1,4,1,NA,1,4,4,4,4,4,1,1,2.2,2.875
3604,4,NA,NA,1,4,0,4,4,0,4,1,4,4,4,NA,4,2.8333333333333335,3
3605,4,4,1,1,1,4,NA,4,4,4,4,NA,NA,NA,1,1,2.7142857142857144,2.8
3606,0,4,1,NA,1,4,1,4,NA,4,0,4,0,4,4,NA,2.142857142857143,2.6666666666666665
3607,4,1,1,4,0,4,4,4,NA,NA,NA,4,0,NA,4,NA,2.75,2.6666666666666665
3609,4,1,NA,NA,4,0,4,4,1,4,1,1,1,4,NA,1,2.8333333333333335,1.8571428571428572
3612,4,1,1,NA,1,2,0,1,1,4,1,4,4,NA,4,1,1.4285714285714286,2.7142857142857144
3613,NA,1,4,4,0,1,NA,1,NA,1,4,1,1,0,2,1,1.8333333333333333,1.4285714285714286
3614,NA,4,1,1,NA,4,NA,4,4,4,1,4,4,4,NA,NA,2.8,3.5
3617,1,NA,NA,4,1,4,1,0,4,4,4,4,4,1,4,4,1.8333333333333333,3.625
3621,4,1,4,1,NA,NA,NA,0,NA,1,1,0,1,4,1,4,2,1.7142857142857142
3624,4,NA,4,NA,1,NA,1,4,4,1,NA,1,4,1,0,NA,2.8,1.8333333333333333
3626,1,1,NA,1,NA,1,1,1,4,4,1,4,1,4,4,4,1,3.25
3627,4,4,1,1,0,4,4,NA,NA,4,4,1,1,0,4,1,2.5714285714285716,2.142857142857143
3628,0,4,4,NA,NA,4,4,4,NA,4,4,NA,4,4,4,4,3.3333333333333335,4
3629,1,4,1,4,0,4,NA,4,4,NA,NA,NA,1,1,1,NA,2.5714285714285716,1.75
3630,NA,4,4,4,4,4,4,1,NA,4,0,1,1,0,4,1,3.5714285714285716,1.5714285714285714
3634,0,1,4,1,4,NA,4,4,0,0,1,4,NA,4,4,4,2.5714285714285716,2.4285714285714284
3635,0,1,4,1,NA,4,4,1,4,4,4,4,NA,4,4,4,2.142857142857143,4
3636,4,NA,NA,4,4,1,4,NA,NA,1,4,1,1,4,4,4,3.4,2.7142857142857144
3637,NA,4,4,4,NA,NA,2,1,4,4,NA,1,4,4,4,4,3,3.5714285714285716
3639,4,4,2,1,0,1,1,4,1,4,NA,NA,4,4,4,4,2.125,3.5
3640,4,NA,0,4,NA,1,0,4,1,NA,1,NA,NA,NA,2,1,2.1666666666666665,1.25
3641,4,NA,4,1,NA,1,2,1,1,4,NA,4,4,NA,1,NA,2.1666666666666665,2.8
3642,4,4,1,4,4,1,4,4,4,NA,1,NA,4,4,4,1,3.25,3
3643,4,1,NA,4,NA,4,4,0,0,4,4,4,0,1,NA,1,2.8333333333333335,2
3644,NA,0,4,4,NA,4,4,4,4,4,0,4,1,1,1,4,3.3333333333333335,2.375
3646,NA,4,1,1,0,1,4,0,4,NA,1,1,0,1,0,4,1.5714285714285714,1.5714285714285714
3647,1,4,1,1,0,1,NA,1,NA,0,4,4,NA,1,0,NA,1.2857142857142858,1.8
3648,4,1,4,1,NA,4,NA,NA,4,4,4,4,4,NA,2,4,2.8,3.7142857142857144
3649,1,4,4,4,2,1,1,NA,4,4,1,0,4,2,NA,4,2.4285714285714284,2.7142857142857144
3650,4,1,4,0,1,1,4,NA,4,1,4,4,0,4,1,1,2.142857142857143,2.375
3653,1,0,4,1,4,4,1,1,1,1,4,0,4,0,1,4,2,1.875
3654,1,NA,1,4,4,4,4,4,0,NA,4,0,4,1,4,0,3.142857142857143,1.8571428571428572
3656,NA,0,1,NA,1,0,4,4,4,0,NA,NA,4,NA,4,4,1.6666666666666667,3.2
3659,1,4,4,0,4,NA,1,NA,NA,4,4,4,4,0,4,4,2.3333333333333335,3.4285714285714284
3661,NA,1,4,1,4,4,4,NA,4,NA,4,NA,4,4,4,NA,3,4
3662,1,4,0,0,4,4,0,NA,NA,1,1,4,2,4,1,4,1.8571428571428572,2.4285714285714284
3663,1,4,NA,4,4,4,1,NA,4,1,4,1,NA,NA,1,4,3,2.5
3666,4,4,1,4,NA,NA,4,4,1,NA,NA,1,4,4,4,NA,3.5,2.8
3668,4,4,4,NA,4,0,NA,1,4,4,1,4,0,4,1,4,2.8333333333333335,2.75
3672,1,1,4,4,1,NA,4,4,1,1,0,4,4,1,4,NA,2.7142857142857144,2.142857142857143
3673,4,4,1,4,4,NA,NA,NA,4,NA,1,1,4,4,4,4,3.4,3.142857142857143
3674,4,0,1,NA,4,4,0,1,4,4,1,4,4,4,NA,1,2,3.142857142857143
3677,4,1,4,1,NA,2,4,1,1,4,4,1,4,1,NA,NA,2.4285714285714284,2.5
3680,0,4,4,1,4,4,4,1,1,1,NA,0,1,4,1,4,2.75,1.7142857142857142
3681,1,NA,4,4,0,4,NA,1,2,4,1,1,4,4,NA,0,2.3333333333333335,2.2857142857142856
3684,4,4,NA,1,0,4,4,4,1,0,4,0,4,4,4,4,3,2.625
3685,1,0,4,4,4,1,4,0,4,1,4,4,1,4,4,0,2.25,2.75
3686,1,4,1,1,1,1,1,4,1,NA,4,4,NA,NA,NA,NA,1.75,3
3687,NA,4,4,NA,4,4,NA,NA,NA,NA,4,NA,NA,4,4,1,4,3.25
3688,4,4,4,4,4,1,0,1,NA,4,4,1,4,2,4,NA,2.75,3.1666666666666665
3689,4,4,NA,1,4,4,NA,0,4,NA,0,4,2,1,1,NA,2.8333333333333335,2
3690,1,1,4,4,NA,NA,4,NA,1,1,4,0,1,NA,4,1,2.8,1.7142857142857142
3691,4,1,1,NA,4,NA,4,1,0,4,4,4,1,4,NA,NA,2.5,2.8333333333333335
3693,NA,1,4,1,NA,NA,4,4,4,NA,4,1,0,4,4,1,2.8,2.5714285714285716
3694,1,1,4,1,NA,4,1,4,4,1,1,1,4,NA,0,4,2.2857142857142856,2.142857142857143
3695,0,4,4,2,4,1,1,NA,1,4,1,4,NA,4,4,4,2.2857142857142856,3.142857142857143
3697,NA,4,1,1,4,NA,4,4,NA,2,NA,4,NA,4,1,4,3,3
3701,1,2,0,4,2,1,4,4,4,1,NA,4,4,4,0,2,2.25,2.7142857142857144
3703,4,4,4,4,4,1,4,4,4,0,1,1,0,1,0,4,3.625,1.375
3706,1,4,4,4,NA,4,4,NA,1,4,1,4,4,0,1,4,3.5,2.375
3707,0,1,4,4,1,NA,1,NA,1,1,NA,NA,1,NA,1,1,1.8333333333333333,1
3709,1,4,1,4,4,4,4,NA,4,1,1,NA,1,4,0,0,3.142857142857143,1.5714285714285714
3710,1,0,4,NA,NA,4,1,2,4,1,4,1,1,NA,4,4,2,2.7142857142857144
3711,1,0,4,1,4,4,4,1,NA,1,NA,1,4,4,4,1,2.375,2.5
3712,4,NA,1,4,NA,NA,NA,4,0,4,4,4,1,NA,4,NA,3.25,2.8333333333333335
3714,4,4,1,1,4,NA,1,1,NA,NA,1,1,NA,1,1,NA,2.2857142857142856,1
3715,1,1,4,4,NA,4,NA,4,1,4,4,4,0,1,1,4,3,2.375
3716,4,1,4,4,4,1,4,1,4,1,4,4,4,4,4,1,2.875,3.25
3718,1,1,0,1,1,1,1,0,NA,4,4,4,NA,4,0,4,0.75,3.3333333333333335
3721,4,1,4,4,4,NA,NA,4,NA,0,1,4,4,4,NA,NA,3.5,2.6
3722,4,4,1,NA,2,4,4,4,4,4,NA,0,NA,4,NA,4,3.2857142857142856,3.2
3723,1,NA,1,4,4,1,4,4,1,1,4,4,NA,1,4,NA,2.7142857142857144,2.5
3724,4,1,4,2,1,1,NA,1,1,4,4,4,4,NA,4,4,2,3.5714285714285716
3726,NA,NA,NA,4,2,NA,2,4,4,NA,4,NA,1,1,NA,NA,3,2.5
3728,NA,4,4,4,NA,4,4,4,1,NA,4,4,4,4,1,4,4,3.142857142857143
3729,1,4,4,NA,1,4,4,NA,NA,4,NA,1,4,NA,4,4,3,3.4
3730,1,4,1,4,4,4,1,4,NA,4,1,1,NA,4,1,0,2.875,1.8333333333333333
3731,4,4,0,NA,4,2,1,4,NA,0,4,1,4,1,4,4,2.7142857142857144,2.5714285714285716
3732,1,0,4,4,4,0,4,4,4,NA,4,NA,1,1,4,1,2.625,2.5
3735,1,NA,NA,1,NA,4,4,2,NA,1,4,4,4,4,1,4,2.4,3.142857142857143
3736,NA,0,NA,NA,4,1,1,1,NA,4,4,NA,NA,0,1,4,1.4,2.6
3741,1,4,4,1,NA,NA,0,1,4,0,4,4,1,4,4,4,1.8333333333333333,3.125
3743,0,NA,0,4,NA,NA,4,NA,1,NA,0,0,NA,4,4,1,2,1.6666666666666667
3744,4,4,1,1,4,1,0,1,4,4,4,1,1,4,0,4,2,2.75
3748,1,0,4,1,4,4,NA,4,1,4,1,1,NA,NA,4,NA,2.5714285714285716,2.2
3749,4,4,NA,4,0,NA,1,1,4,NA,4,4,4,1,1,NA,2.3333333333333335,3
3751,4,0,1,NA,4,1,4,NA,1,4,1,2,4,1,NA,4,2.3333333333333335,2.4285714285714284
3752,1,NA,4,2,NA,4,4,4,4,4,4,NA,NA,4,4,1,3.1666666666666665,3.5
3753,NA,4,4,0,4,4,4,1,4,4,4,NA,NA,4,1,1,3,3
3754,4,0,NA,NA,4,4,NA,1,NA,1,NA,1,4,4,4,4,2.6,3
3755,1,4,1,NA,1,4,0,1,0,4,1,4,1,1,0,4,1.7142857142857142,1.875
3757,1,4,1,0,1,4,2,1,NA,4,1,4,4,4,1,4,1.75,3.142857142857143
3758,4,0,1,NA,NA,0,NA,1,1,4,4,1,4,4,1,NA,1.2,2.7142857142857144
3759,4,4,1,1,4,4,NA,1,4,4,NA,NA,4,NA,1,4,2.7142857142857144,3.4
3760,0,1,2,4,NA,NA,1,4,4,4,1,1,4,NA,1,4,2,2.7142857142857144
3761,1,4,4,4,4,4,4,0,4,NA,1,1,4,1,NA,2,3.125,2.1666666666666665
3762,4,0,4,4,4,NA,NA,NA,1,4,1,4,4,2,4,4,3.2,3
3764,NA,1,NA,NA,4,0,4,4,NA,4,NA,1,1,NA,0,1,2.6,1.4
3765,2,4,4,4,2,NA,4,NA,1,1,4,NA,1,NA,4,4,3.3333333333333335,2.5
3766,4,4,4,4,4,1,4,4,1,4,4,4,4,4,1,4,3.625,3.25
3767,NA,4,NA,4,4,4,4,0,4,4,NA,NA,1,1,1,2,3.3333333333333335,2.1666666666666665
3768,4,4,NA,NA,1,4,4,1,1,4,1,4,1,NA,4,NA,3,2.5
3769,2,1,NA,4,NA,NA,1,NA,4,4,4,4,2,4,4,NA,2,3.7142857142857144
3771,4,0,4,4,1,4,4,NA,4,1,1,4,4,1,1,4,3,2.5
3775,1,4,1,NA,4,0,NA,4,4,1,4,NA,4,0,4,4,2.3333333333333335,3
3776,4,NA,4,4,4,4,4,4,NA,1,4,4,4,1,1,NA,4,2.5
3777,4,0,1,NA,NA,0,NA,NA,4,1,4,4,4,NA,NA,4,1.25,3.5
3779,1,4,4,4,NA,1,1,4,4,4,4,0,NA,1,1,4,2.7142857142857144,2.5714285714285716
3782,4,NA,0,4,1,4,4,NA,4,4,4,1,NA,NA,1,2,2.8333333333333335,2.6666666666666665
3783,4,0,4,1,1,4,0,NA,4,1,4,NA,2,1,4,NA,2,2.6666666666666665
3786,4,4,NA,NA,NA,NA,4,1,4,4,1,4,4,0,1,NA,3.25,2.5714285714285716
3787,NA,1,NA,1,1,NA,4,4,0,NA,NA,1,4,4,4,0,2.2,2.1666666666666665
3788,4,4,1,NA,4,4,4,NA,1,4,4,4,1,NA,4,4,3.5,3.142857142857143
3790,1,4,4,1,1,4,4,4,1,0,1,4,NA,4,1,4,2.875,2.142857142857143
3791,NA,NA,1,4,1,NA,4,4,4,NA,1,0,4,1,4,0,2.8,2
3792,1,1,1,4,0,4,4,0,0,1,1,4,1,1,NA,1,1.875,1.2857142857142858
3793,1,4,NA,1,NA,4,0,1,2,NA,NA,1,1,4,1,4,1.8333333333333333,2.1666666666666665
3794,1,4,4,0,4,NA,4,4,4,1,4,4,1,4,NA,4,3,3.142857142857143
3796,1,0,NA,4,NA,1,NA,4,4,1,4,0,0,1,4,1,2,1.875
3797,1,4,NA,1,1,4,NA,1,1,NA,0,4,4,4,1,4,2,2.5714285714285716
3798,4,4,4,4,1,1,4,NA,1,4,1,4,4,4,4,4,3.142857142857143,3.25
3799,1,NA,1,4,1,4,NA,1,4,4,4,4,4,4,1,4,2,3.625
3800,4,1,4,4,NA,4,1,4,4,4,4,NA,4,4,4,1,3.142857142857143,3.5714285714285716
3801,4,1,1,1,4,1,4,2,NA,4,NA,4,1,NA,4,1,2.25,2.8
3803,4,NA,0,4,NA,4,4,NA,4,4,0,NA,4,4,4,1,3.2,3
3806,1,4,NA,4,1,4,4,1,1,4,4,1,1,1,1,1,2.7142857142857144,1.75
3808,4,4,1,1,4,1,4,1,4,NA,0,4,1,NA,NA,1,2.5,2
3812,4,NA,NA,1,4,4,4,1,1,4,4,NA,1,NA,4,1,3,2.5
3817,0,NA,1,NA,1,4,4,4,4,4,4,4,4,0,NA,4,2.3333333333333335,3.4285714285714284
3818,NA,2,1,4,4,4,4,1,4,1,0,4,1,4,0,NA,2.857142857142857,2
3820,1,1,4,4,1,4,NA,1,4,2,4,1,1,4,4,NA,2.2857142857142856,2.857142857142857
3821,4,4,4,4,1,4,4,4,NA,NA,4,1,1,1,4,4,3.625,2.5
3822,1,1,1,1,4,4,4,1,4,4,4,0,NA,1,4,NA,2.125,2.8333333333333335
3824,4,4,4,4,1,NA,1,4,NA,1,4,0,NA,4,NA,NA,3.142857142857143,2.25
3826,NA,4,4,NA,1,4,1,NA,4,4,4,4,1,4,4,4,2.8,3.625
3831,0,4,4,4,1,4,4,4,4,1,1,4,NA,0,4,4,3.125,2.5714285714285716
3833,4,1,1,0,4,NA,1,4,NA,1,1,4,0,4,1,4,2.142857142857143,2.142857142857143
3835,1,4,4,4,1,1,NA,1,4,4,1,4,4,4,4,NA,2.2857142857142856,3.5714285714285716
3836,NA,1,NA,4,NA,4,4,4,0,4,1,NA,NA,NA,1,4,3.4,2
3839,1,1,NA,4,1,4,1,1,1,NA,1,4,0,4,NA,1,1.8571428571428572,1.8333333333333333
3840,NA,4,4,1,2,4,4,4,4,4,1,1,4,4,4,4,3.2857142857142856,3.25
3841,NA,4,4,0,NA,NA,4,4,0,4,0,4,4,4,4,1,3.2,2.625
